state,city,population,violent_crime,murder_and_nonnegligent_manslaughter,rape,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,arson,year
FLORIDA,Surfside,5829.0,6.0,0.0,1.0,0.0,5.0,130.0,11.0,113.0,6.0,0.0,2019-12-31
FLORIDA,Sweetwater,21747.0,16.0,0.0,0.0,4.0,12.0,228.0,2.0,209.0,17.0,0.0,2019-12-31
FLORIDA,Tallahassee,195104.0,1359.0,20.0,197.0,252.0,890.0,7763.0,1187.0,5897.0,679.0,9.0,2019-12-31
FLORIDA,Tamarac,66799.0,186.0,3.0,17.0,51.0,115.0,1381.0,126.0,1112.0,143.0,1.0,2019-12-31
FLORIDA,Tampa,400501.0,1622.0,31.0,120.0,285.0,1186.0,6523.0,1022.0,4978.0,523.0,38.0,2019-12-31
FLORIDA,Tarpon Springs,25841.0,102.0,3.0,14.0,10.0,75.0,537.0,70.0,439.0,28.0,2.0,2019-12-31
FLORIDA,Tavares,17962.0,47.0,0.0,8.0,4.0,35.0,273.0,79.0,166.0,28.0,0.0,2019-12-31
FLORIDA,Temple Terrace,26725.0,71.0,0.0,11.0,14.0,46.0,565.0,99.0,424.0,42.0,0.0,2019-12-31
FLORIDA,Tequesta,6195.0,7.0,1.0,0.0,0.0,6.0,43.0,16.0,27.0,0.0,0.0,2019-12-31
FLORIDA,Titusville,46866.0,377.0,2.0,37.0,52.0,286.0,1492.0,289.0,1031.0,172.0,5.0,2019-12-31
FLORIDA,Treasure Island,6978.0,17.0,1.0,2.0,1.0,13.0,173.0,16.0,150.0,7.0,0.0,2019-12-31
FLORIDA,Trenton,2141.0,4.0,0.0,0.0,1.0,3.0,14.0,7.0,6.0,1.0,0.0,2019-12-31
FLORIDA,Umatilla,3852.0,7.0,0.0,0.0,0.0,7.0,92.0,24.0,59.0,9.0,2.0,2019-12-31
FLORIDA,Valparaiso,5218.0,7.0,0.0,1.0,0.0,6.0,48.0,17.0,26.0,5.0,0.0,2019-12-31
FLORIDA,Venice,23726.0,20.0,1.0,1.0,3.0,15.0,283.0,30.0,242.0,11.0,0.0,2019-12-31
FLORIDA,Vero Beach,17503.0,54.0,0.0,6.0,8.0,40.0,343.0,46.0,275.0,22.0,1.0,2019-12-31
FLORIDA,Village of Pinecrest,19760.0,18.0,0.0,2.0,4.0,12.0,414.0,58.0,333.0,23.0,0.0,2019-12-31
FLORIDA,Virginia Gardens,2460.0,5.0,0.0,0.0,2.0,3.0,40.0,5.0,31.0,4.0,0.0,2019-12-31
FLORIDA,Wauchula,4890.0,20.0,0.0,2.0,3.0,15.0,172.0,58.0,106.0,8.0,0.0,2019-12-31
FLORIDA,Welaka,712.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,6.0,0.0,0.0,2019-12-31
FLORIDA,Wellington,66331.0,65.0,0.0,14.0,11.0,40.0,787.0,59.0,669.0,59.0,1.0,2019-12-31
FLORIDA,Westlake,380.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,2019-12-31
FLORIDA,West Melbourne,24077.0,32.0,0.0,3.0,5.0,24.0,521.0,53.0,449.0,19.0,0.0,2019-12-31
FLORIDA,West Miami,8362.0,12.0,0.0,0.0,2.0,10.0,93.0,11.0,73.0,9.0,0.0,2019-12-31
FLORIDA,Weston,71946.0,33.0,1.0,12.0,8.0,12.0,362.0,34.0,288.0,40.0,0.0,2019-12-31
FLORIDA,West Palm Beach,112798.0,859.0,17.0,79.0,304.0,459.0,4231.0,464.0,3314.0,453.0,18.0,2019-12-31
FLORIDA,West Park,15246.0,85.0,3.0,8.0,18.0,56.0,430.0,59.0,300.0,71.0,1.0,2019-12-31
FLORIDA,White Springs,766.0,6.0,0.0,0.0,0.0,6.0,23.0,5.0,16.0,2.0,0.0,2019-12-31
FLORIDA,Wildwood,7310.0,48.0,0.0,3.0,7.0,38.0,250.0,122.0,111.0,17.0,0.0,2019-12-31
FLORIDA,Williston,2713.0,14.0,0.0,2.0,0.0,12.0,95.0,22.0,62.0,11.0,0.0,2019-12-31
FLORIDA,Wilton Manors,12948.0,62.0,1.0,7.0,25.0,29.0,434.0,67.0,334.0,33.0,1.0,2019-12-31
FLORIDA,Windermere,3588.0,7.0,0.0,0.0,0.0,7.0,33.0,17.0,10.0,6.0,0.0,2019-12-31
FLORIDA,Winter Garden,46750.0,181.0,2.0,13.0,27.0,139.0,1112.0,111.0,918.0,83.0,3.0,2019-12-31
FLORIDA,Winter Haven,44211.0,187.0,3.0,22.0,25.0,137.0,1126.0,181.0,884.0,61.0,4.0,2019-12-31
FLORIDA,Winter Park,31494.0,70.0,2.0,9.0,13.0,46.0,759.0,139.0,551.0,69.0,2.0,2019-12-31
FLORIDA,Winter Springs,37854.0,46.0,0.0,12.0,4.0,30.0,249.0,65.0,157.0,27.0,0.0,2019-12-31
FLORIDA,Zephyrhills,15836.0,49.0,1.0,8.0,7.0,33.0,602.0,67.0,513.0,22.0,3.0,2019-12-31
GEORGIA,Acworth,22921.0,16.0,0.0,2.0,1.0,13.0,437.0,24.0,399.0,14.0,0.0,2019-12-31
GEORGIA,Adairsville,4953.0,7.0,0.0,2.0,0.0,5.0,83.0,15.0,59.0,9.0,0.0,2019-12-31
GEORGIA,Albany,74989.0,790.0,12.0,32.0,165.0,581.0,3452.0,729.0,2489.0,234.0,17.0,2019-12-31
GEORGIA,Alma,3438.0,10.0,0.0,0.0,2.0,8.0,111.0,36.0,69.0,6.0,0.0,2019-12-31
GEORGIA,Alpharetta,67411.0,75.0,1.0,7.0,11.0,56.0,991.0,97.0,849.0,45.0,0.0,2019-12-31
GEORGIA,Americus,15110.0,127.0,4.0,13.0,27.0,83.0,835.0,124.0,677.0,34.0,3.0,2019-12-31
GEORGIA,Bainbridge,11986.0,81.0,1.0,4.0,13.0,63.0,469.0,100.0,351.0,18.0,2.0,2019-12-31
GEORGIA,Barnesville,6714.0,18.0,0.0,0.0,2.0,16.0,138.0,12.0,124.0,2.0,1.0,2019-12-31
GEORGIA,Blackshear,3471.0,10.0,0.0,2.0,1.0,7.0,169.0,17.0,147.0,5.0,0.0,2019-12-31
GEORGIA,Blakely,4573.0,41.0,0.0,2.0,3.0,36.0,120.0,24.0,89.0,7.0,0.0,2019-12-31
GEORGIA,Braselton,12297.0,8.0,0.0,0.0,2.0,6.0,128.0,15.0,99.0,14.0,0.0,2019-12-31
GEORGIA,Braswell,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
GEORGIA,Brookhaven,54734.0,212.0,2.0,10.0,74.0,126.0,1338.0,221.0,976.0,141.0,3.0,2019-12-31
GEORGIA,Calhoun,17069.0,51.0,0.0,2.0,3.0,46.0,369.0,33.0,320.0,16.0,0.0,2019-12-31
GEORGIA,Canon,837.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2019-12-31
GEORGIA,Centerville,7854.0,22.0,0.0,0.0,1.0,21.0,192.0,19.0,160.0,13.0,2.0,2019-12-31
GEORGIA,Clarkston,12840.0,73.0,4.0,2.0,37.0,30.0,377.0,78.0,246.0,53.0,1.0,2019-12-31
GEORGIA,Claxton,2218.0,19.0,0.0,2.0,1.0,16.0,90.0,19.0,68.0,3.0,0.0,2019-12-31
GEORGIA,College Park,15278.0,177.0,6.0,8.0,64.0,99.0,1038.0,114.0,712.0,212.0,0.0,2019-12-31
GEORGIA,Coolidge,525.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2019-12-31
GEORGIA,Dillard,370.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2019-12-31
GEORGIA,Donalsonville,2539.0,11.0,0.0,0.0,1.0,10.0,48.0,11.0,36.0,1.0,1.0,2019-12-31
GEORGIA,Douglasville,34609.0,182.0,0.0,17.0,37.0,128.0,2013.0,135.0,1805.0,73.0,6.0,2019-12-31
GEORGIA,Dunwoody,49868.0,64.0,2.0,6.0,25.0,31.0,1915.0,201.0,1611.0,103.0,0.0,2019-12-31
GEORGIA,Eatonton,6625.0,15.0,0.0,1.0,1.0,13.0,142.0,28.0,110.0,4.0,0.0,2019-12-31
GEORGIA,Edison,1430.0,3.0,0.0,0.0,1.0,2.0,8.0,1.0,6.0,1.0,0.0,2019-12-31
GEORGIA,Elberton,4321.0,27.0,0.0,4.0,5.0,18.0,228.0,47.0,170.0,11.0,0.0,2019-12-31
GEORGIA,Ellijay,1722.0,2.0,0.0,0.0,0.0,2.0,29.0,7.0,22.0,0.0,0.0,2019-12-31
GEORGIA,Emerson,1603.0,7.0,0.0,0.0,2.0,5.0,37.0,3.0,27.0,7.0,1.0,2019-12-31
GEORGIA,Eton,917.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,2019-12-31
GEORGIA,Fairburn,16264.0,77.0,0.0,6.0,15.0,56.0,496.0,42.0,385.0,69.0,1.0,2019-12-31
GEORGIA,Folkston,4662.0,31.0,0.0,0.0,1.0,30.0,87.0,9.0,74.0,4.0,0.0,2019-12-31
GEORGIA,Forest Park,20273.0,146.0,2.0,9.0,66.0,69.0,903.0,131.0,654.0,118.0,3.0,2019-12-31
GEORGIA,Franklin Springs,1232.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019-12-31
GEORGIA,Glennville,5084.0,5.0,0.0,0.0,1.0,4.0,76.0,12.0,63.0,1.0,0.0,2019-12-31
GEORGIA,Grantville,3295.0,24.0,0.0,2.0,2.0,20.0,42.0,6.0,30.0,6.0,0.0,2019-12-31
GEORGIA,Grovetown,14918.0,22.0,0.0,6.0,3.0,13.0,168.0,17.0,132.0,19.0,0.0,2019-12-31
GEORGIA,Hampton,8044.0,8.0,0.0,1.0,2.0,5.0,64.0,5.0,52.0,7.0,0.0,2019-12-31
GEORGIA,Homerville,2348.0,2.0,0.0,0.0,1.0,1.0,87.0,22.0,62.0,3.0,0.0,2019-12-31
GEORGIA,Kennesaw,34641.0,48.0,1.0,8.0,8.0,31.0,484.0,34.0,417.0,33.0,1.0,2019-12-31
GEORGIA,Lake City,2858.0,5.0,0.0,0.0,2.0,3.0,106.0,18.0,70.0,18.0,0.0,2019-12-31
GEORGIA,Lavonia,2162.0,15.0,0.0,2.0,3.0,10.0,68.0,6.0,57.0,5.0,0.0,2019-12-31
GEORGIA,Lilburn,12769.0,23.0,0.0,3.0,8.0,12.0,354.0,52.0,266.0,36.0,0.0,2019-12-31
GEORGIA,Manchester,3958.0,16.0,1.0,0.0,2.0,13.0,143.0,30.0,105.0,8.0,2.0,2019-12-31
GEORGIA,Marietta,61324.0,262.0,1.0,14.0,84.0,163.0,1930.0,221.0,1518.0,191.0,6.0,2019-12-31
GEORGIA,Maysville,2033.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,9.0,0.0,0.0,2019-12-31
GEORGIA,McDonough,26277.0,72.0,2.0,5.0,12.0,53.0,731.0,103.0,565.0,63.0,3.0,2019-12-31
GEORGIA,McIntyre,602.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,10.0,1.0,0.0,2019-12-31
GEORGIA,Millen,2718.0,31.0,0.0,2.0,4.0,25.0,59.0,12.0,45.0,2.0,0.0,2019-12-31
GEORGIA,Milton,40067.0,15.0,0.0,10.0,1.0,4.0,291.0,29.0,254.0,8.0,1.0,2019-12-31
GEORGIA,Monroe,13662.0,72.0,0.0,7.0,12.0,53.0,354.0,56.0,277.0,21.0,,2019-12-31
GEORGIA,Morrow,7636.0,32.0,0.0,5.0,16.0,11.0,692.0,33.0,608.0,51.0,0.0,2019-12-31
GEORGIA,Mount Zion,1826.0,6.0,0.0,0.0,0.0,6.0,7.0,0.0,4.0,3.0,0.0,2019-12-31
GEORGIA,Nahunta,1109.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,13.0,0.0,0.0,2019-12-31
GEORGIA,Nashville,4799.0,36.0,0.0,1.0,4.0,31.0,285.0,57.0,225.0,3.0,1.0,2019-12-31
GEORGIA,Newnan,40720.0,222.0,3.0,18.0,18.0,183.0,1090.0,116.0,894.0,80.0,9.0,2019-12-31
GEORGIA,Oxford,2337.0,2.0,0.0,0.0,0.0,2.0,11.0,4.0,6.0,1.0,0.0,2019-12-31
GEORGIA,Palmetto,4743.0,13.0,2.0,1.0,3.0,7.0,109.0,13.0,80.0,16.0,,2019-12-31
GEORGIA,Pelham,3474.0,20.0,1.0,1.0,4.0,14.0,150.0,24.0,116.0,10.0,3.0,2019-12-31
GEORGIA,Pine Mountain,1411.0,9.0,0.0,1.0,1.0,7.0,38.0,4.0,30.0,4.0,0.0,2019-12-31
GEORGIA,Pooler,24917.0,45.0,2.0,9.0,6.0,28.0,628.0,42.0,528.0,58.0,3.0,2019-12-31
GEORGIA,Rincon,10260.0,21.0,0.0,2.0,5.0,14.0,144.0,26.0,116.0,2.0,0.0,2019-12-31
GEORGIA,Sandersville,5420.0,22.0,0.0,0.0,2.0,20.0,200.0,18.0,174.0,8.0,0.0,2019-12-31
GEORGIA,Sandy Springs,110760.0,143.0,1.0,11.0,39.0,92.0,1972.0,286.0,1527.0,159.0,4.0,2019-12-31
GEORGIA,Shiloh,485.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,2019-12-31
GEORGIA,Snellville,20113.0,55.0,0.0,2.0,8.0,45.0,641.0,32.0,585.0,24.0,,2019-12-31
GEORGIA,Sparta,1209.0,7.0,0.0,0.0,1.0,6.0,10.0,3.0,7.0,0.0,0.0,2019-12-31
GEORGIA,Springfield,4260.0,4.0,0.0,0.0,0.0,4.0,50.0,12.0,34.0,4.0,0.0,2019-12-31
GEORGIA,Suwanee,21331.0,39.0,0.0,10.0,6.0,23.0,393.0,35.0,334.0,24.0,1.0,2019-12-31
GEORGIA,Sylvania,2427.0,7.0,0.0,0.0,1.0,6.0,102.0,22.0,77.0,3.0,0.0,2019-12-31
GEORGIA,Tallapoosa,3154.0,14.0,0.0,1.0,0.0,13.0,85.0,19.0,59.0,7.0,0.0,2019-12-31
GEORGIA,Thomasville,18533.0,52.0,2.0,3.0,11.0,36.0,733.0,152.0,546.0,35.0,1.0,2019-12-31
GEORGIA,Thunderbolt,2677.0,4.0,0.0,0.0,0.0,4.0,30.0,5.0,22.0,3.0,0.0,2019-12-31
GEORGIA,Tyrone,7451.0,5.0,0.0,0.0,2.0,3.0,66.0,18.0,45.0,3.0,0.0,2019-12-31
GEORGIA,Warner Robins,76623.0,420.0,3.0,44.0,104.0,269.0,3609.0,626.0,2744.0,239.0,13.0,2019-12-31
GEORGIA,Waynesboro,5387.0,23.0,3.0,2.0,5.0,13.0,211.0,42.0,162.0,7.0,0.0,2019-12-31
GEORGIA,Woodstock,33470.0,39.0,0.0,5.0,7.0,27.0,438.0,11.0,405.0,22.0,0.0,2019-12-31
HAWAII,Honolulu,974902.0,2638.0,27.0,340.0,954.0,1317.0,29263.0,3864.0,21562.0,3837.0,272.0,2019-12-31
IDAHO,Aberdeen,1946.0,4.0,0.0,0.0,0.0,4.0,21.0,4.0,14.0,3.0,1.0,2019-12-31
IDAHO,American Falls,4354.0,2.0,0.0,1.0,0.0,1.0,73.0,7.0,64.0,2.0,0.0,2019-12-31
IDAHO,Ashton,1052.0,6.0,0.0,1.0,0.0,5.0,9.0,1.0,8.0,0.0,0.0,2019-12-31
IDAHO,Bellevue,2441.0,7.0,0.0,1.0,0.0,6.0,11.0,3.0,8.0,0.0,0.0,2019-12-31
IDAHO,Blackfoot,11938.0,42.0,0.0,11.0,4.0,27.0,253.0,59.0,180.0,14.0,2.0,2019-12-31
IDAHO,Boise,231314.0,649.0,4.0,164.0,44.0,437.0,3653.0,470.0,2952.0,231.0,23.0,2019-12-31
IDAHO,Bonners Ferry,2606.0,1.0,0.0,0.0,0.0,1.0,48.0,16.0,30.0,2.0,0.0,2019-12-31
IDAHO,Buhl,4440.0,16.0,0.0,4.0,0.0,12.0,56.0,13.0,36.0,7.0,0.0,2019-12-31
IDAHO,Caldwell,57940.0,203.0,0.0,18.0,3.0,182.0,997.0,154.0,718.0,125.0,6.0,2019-12-31
IDAHO,Challis,1087.0,2.0,0.0,1.0,0.0,1.0,8.0,1.0,7.0,0.0,0.0,2019-12-31
IDAHO,Chubbuck,15490.0,37.0,0.0,4.0,6.0,27.0,553.0,41.0,497.0,15.0,1.0,2019-12-31
IDAHO,Coeur d'Alene,52256.0,132.0,0.0,38.0,8.0,86.0,712.0,83.0,579.0,50.0,10.0,2019-12-31
IDAHO,Cottonwood,935.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2019-12-31
IDAHO,Emmett,6950.0,25.0,0.0,4.0,0.0,21.0,73.0,15.0,55.0,3.0,2.0,2019-12-31
IDAHO,Fruitland,5472.0,3.0,0.0,1.0,1.0,1.0,36.0,10.0,25.0,1.0,0.0,2019-12-31
IDAHO,Garden City,12033.0,53.0,0.0,7.0,3.0,43.0,268.0,50.0,203.0,15.0,4.0,2019-12-31
IDAHO,Gooding,3457.0,2.0,0.0,0.0,0.0,2.0,45.0,12.0,30.0,3.0,1.0,2019-12-31
IDAHO,Grangeville,3205.0,7.0,0.0,1.0,0.0,6.0,5.0,1.0,4.0,0.0,0.0,2019-12-31
IDAHO,Hagerman,883.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,0.0,2019-12-31
IDAHO,Hailey,8575.0,20.0,0.0,1.0,0.0,19.0,29.0,8.0,18.0,3.0,0.0,2019-12-31
IDAHO,Heyburn,3460.0,2.0,0.0,1.0,0.0,1.0,30.0,4.0,24.0,2.0,0.0,2019-12-31
IDAHO,Idaho Falls,62088.0,172.0,1.0,37.0,11.0,123.0,940.0,264.0,608.0,68.0,8.0,2019-12-31
IDAHO,Jerome,11921.0,42.0,1.0,17.0,0.0,24.0,157.0,30.0,119.0,8.0,0.0,2019-12-31
IDAHO,Kellogg,2117.0,4.0,0.0,0.0,0.0,4.0,38.0,14.0,20.0,4.0,2.0,2019-12-31
IDAHO,Ketchum,2843.0,12.0,0.0,1.0,0.0,11.0,19.0,3.0,15.0,1.0,0.0,2019-12-31
IDAHO,Kimberly,4052.0,5.0,0.0,2.0,0.0,3.0,26.0,13.0,13.0,0.0,0.0,2019-12-31
IDAHO,Lewiston,32931.0,42.0,0.0,15.0,2.0,25.0,955.0,145.0,755.0,55.0,2.0,2019-12-31
IDAHO,McCall,3541.0,13.0,0.0,2.0,0.0,11.0,51.0,15.0,30.0,6.0,0.0,2019-12-31
IDAHO,Meridian,111196.0,177.0,4.0,48.0,7.0,118.0,1188.0,182.0,964.0,42.0,12.0,2019-12-31
IDAHO,Middleton,8395.0,11.0,0.0,1.0,0.0,10.0,75.0,12.0,54.0,9.0,0.0,2019-12-31
IDAHO,Montpelier,2514.0,5.0,0.0,2.0,0.0,3.0,35.0,4.0,29.0,2.0,0.0,2019-12-31
IDAHO,Moscow,26018.0,7.0,0.0,1.0,0.0,6.0,345.0,53.0,285.0,7.0,1.0,2019-12-31
IDAHO,Mountain Home,14476.0,54.0,0.0,9.0,0.0,45.0,229.0,17.0,196.0,16.0,3.0,2019-12-31
IDAHO,Nampa,98208.0,306.0,0.0,87.0,18.0,201.0,1767.0,304.0,1323.0,140.0,8.0,2019-12-31
IDAHO,Osburn,1549.0,1.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,2.0,0.0,2019-12-31
IDAHO,Parma,2152.0,7.0,0.0,2.0,0.0,5.0,35.0,4.0,26.0,5.0,0.0,2019-12-31
IDAHO,Payette,7535.0,23.0,0.0,7.0,1.0,15.0,122.0,14.0,95.0,13.0,5.0,2019-12-31
IDAHO,Pinehurst,1616.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,11.0,3.0,0.0,2019-12-31
IDAHO,Pocatello,56514.0,233.0,1.0,30.0,9.0,193.0,1326.0,226.0,1012.0,88.0,7.0,2019-12-31
IDAHO,Ponderay,1145.0,2.0,0.0,1.0,0.0,1.0,51.0,5.0,45.0,1.0,0.0,2019-12-31
IDAHO,Post Falls,35649.0,68.0,0.0,14.0,3.0,51.0,585.0,61.0,486.0,38.0,5.0,2019-12-31
IDAHO,Preston,5533.0,5.0,1.0,4.0,0.0,0.0,51.0,21.0,30.0,0.0,0.0,2019-12-31
IDAHO,Priest River,1868.0,6.0,0.0,2.0,0.0,4.0,30.0,4.0,24.0,2.0,0.0,2019-12-31
IDAHO,Rathdrum,8968.0,8.0,0.0,1.0,1.0,6.0,69.0,14.0,53.0,2.0,0.0,2019-12-31
IDAHO,Rexburg,29109.0,6.0,0.0,0.0,0.0,6.0,121.0,8.0,112.0,1.0,0.0,2019-12-31
IDAHO,Rigby,4225.0,3.0,0.0,0.0,0.0,3.0,35.0,10.0,24.0,1.0,0.0,2019-12-31
IDAHO,Rupert,5791.0,4.0,0.0,0.0,0.0,4.0,71.0,19.0,51.0,1.0,0.0,2019-12-31
IDAHO,Salmon,3141.0,17.0,0.0,0.0,0.0,17.0,17.0,3.0,14.0,0.0,0.0,2019-12-31
IDAHO,Sandpoint,8873.0,16.0,1.0,1.0,1.0,13.0,185.0,59.0,116.0,10.0,0.0,2019-12-31
IDAHO,Shelley,4423.0,1.0,0.0,1.0,0.0,0.0,50.0,8.0,35.0,7.0,0.0,2019-12-31
IDAHO,Soda Springs,3029.0,7.0,0.0,1.0,1.0,5.0,20.0,4.0,16.0,0.0,1.0,2019-12-31
IDAHO,Spirit Lake,2596.0,5.0,0.0,0.0,0.0,5.0,26.0,5.0,19.0,2.0,1.0,2019-12-31
IDAHO,St. Anthony,3572.0,4.0,0.0,1.0,0.0,3.0,24.0,4.0,20.0,0.0,0.0,2019-12-31
IDAHO,Sun Valley,1482.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,0.0,2019-12-31
IDAHO,Twin Falls,50463.0,201.0,1.0,27.0,10.0,163.0,1034.0,152.0,827.0,55.0,8.0,2019-12-31
IDAHO,Weiser,5369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
IDAHO,Wendell,2707.0,5.0,0.0,3.0,0.0,2.0,21.0,5.0,11.0,5.0,0.0,2019-12-31
ILLINOIS,Addison,36676.0,73.0,0.0,25.0,23.0,25.0,423.0,52.0,344.0,27.0,0.0,2019-12-31
ILLINOIS,Aledo,3448.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,30.0,2.0,0.0,2019-12-31
ILLINOIS,Alexis,785.0,1.0,0.0,0.0,0.0,1.0,12.0,1.0,10.0,1.0,0.0,2019-12-31
ILLINOIS,Algonquin,31016.0,23.0,0.0,6.0,3.0,14.0,303.0,16.0,285.0,2.0,1.0,2019-12-31
ILLINOIS,Alsip6,18830.0,53.0,0.0,8.0,13.0,32.0,,61.0,378.0,,0.0,2019-12-31
ILLINOIS,Altamont,2278.0,3.0,0.0,3.0,0.0,0.0,21.0,4.0,16.0,1.0,0.0,2019-12-31
ILLINOIS,Alton,26360.0,268.0,2.0,34.0,28.0,204.0,1101.0,203.0,813.0,85.0,4.0,2019-12-31
ILLINOIS,Amboy,2301.0,6.0,0.0,2.0,0.0,4.0,17.0,6.0,10.0,1.0,0.0,2019-12-31
ILLINOIS,Anna,4110.0,30.0,0.0,2.0,0.0,28.0,162.0,42.0,117.0,3.0,0.0,2019-12-31
ILLINOIS,Annawan,853.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,1.0,0.0,2019-12-31
ILLINOIS,Antioch,14229.0,17.0,0.0,2.0,6.0,9.0,138.0,4.0,126.0,8.0,0.0,2019-12-31
ILLINOIS,Arcola,2831.0,4.0,0.0,2.0,0.0,2.0,30.0,19.0,9.0,2.0,0.0,2019-12-31
ILLINOIS,Arlington Heights,75249.0,33.0,2.0,9.0,7.0,15.0,600.0,41.0,539.0,20.0,8.0,2019-12-31
ILLINOIS,Arthur,2220.0,1.0,0.0,0.0,0.0,1.0,17.0,3.0,13.0,1.0,1.0,2019-12-31
ILLINOIS,Ashland,1181.0,3.0,0.0,1.0,0.0,2.0,25.0,2.0,23.0,0.0,0.0,2019-12-31
ILLINOIS,Assumption,1071.0,4.0,0.0,0.0,1.0,3.0,17.0,6.0,7.0,4.0,0.0,2019-12-31
ILLINOIS,Athens,1913.0,2.0,0.0,0.0,0.0,2.0,9.0,2.0,7.0,0.0,0.0,2019-12-31
ILLINOIS,Auburn,4664.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,2019-12-31
ILLINOIS,Aurora,199784.0,516.0,12.0,59.0,89.0,356.0,2014.0,232.0,1638.0,144.0,17.0,2019-12-31
ILLINOIS,Aviston,2128.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,2019-12-31
ILLINOIS,Bannockburn,1605.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,30.0,0.0,0.0,2019-12-31
ILLINOIS,Barrington,10268.0,2.0,0.0,0.0,0.0,2.0,87.0,14.0,66.0,7.0,0.0,2019-12-31
ILLINOIS,Barrington Hills,4205.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,2019-12-31
ILLINOIS,Barry,1244.0,2.0,0.0,1.0,1.0,0.0,15.0,1.0,14.0,0.0,0.0,2019-12-31
ILLINOIS,Bartlett,40898.0,23.0,1.0,7.0,3.0,12.0,188.0,22.0,157.0,9.0,1.0,2019-12-31
ILLINOIS,Bartonville,6137.0,22.0,0.0,8.0,8.0,6.0,179.0,28.0,127.0,24.0,0.0,2019-12-31
ILLINOIS,Batavia,26330.0,33.0,0.0,7.0,11.0,15.0,337.0,15.0,317.0,5.0,0.0,2019-12-31
ILLINOIS,Beardstown,5425.0,45.0,0.0,3.0,0.0,42.0,256.0,39.0,215.0,2.0,0.0,2019-12-31
ILLINOIS,Bedford Park,602.0,9.0,0.0,3.0,0.0,6.0,388.0,2.0,366.0,20.0,0.0,2019-12-31
ILLINOIS,Beecher,4471.0,8.0,0.0,2.0,2.0,4.0,24.0,0.0,22.0,2.0,0.0,2019-12-31
ILLINOIS,Belgium,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
ILLINOIS,Belleville,40930.0,227.0,2.0,57.0,45.0,123.0,1093.0,213.0,778.0,102.0,13.0,2019-12-31
ILLINOIS,Bellwood,18811.0,127.0,3.0,7.0,42.0,75.0,433.0,81.0,305.0,47.0,4.0,2019-12-31
ILLINOIS,Belvidere,25143.0,64.0,0.0,15.0,7.0,42.0,258.0,39.0,202.0,17.0,1.0,2019-12-31
ILLINOIS,Bensenville,18208.0,17.0,0.0,8.0,3.0,6.0,195.0,26.0,154.0,15.0,1.0,2019-12-31
ILLINOIS,Berkeley,5056.0,6.0,0.0,0.0,1.0,5.0,64.0,1.0,60.0,3.0,1.0,2019-12-31
ILLINOIS,Berwyn,54702.0,114.0,2.0,30.0,40.0,42.0,595.0,127.0,421.0,47.0,4.0,2019-12-31
ILLINOIS,Bethalto,9270.0,10.0,3.0,3.0,2.0,2.0,75.0,10.0,61.0,4.0,0.0,2019-12-31
ILLINOIS,Bethany,1258.0,1.0,0.0,0.0,0.0,1.0,12.0,5.0,7.0,0.0,0.0,2019-12-31
ILLINOIS,Blandinsville,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
ILLINOIS,Bloomingdale,21872.0,19.0,0.0,8.0,3.0,8.0,432.0,25.0,396.0,11.0,0.0,2019-12-31
ILLINOIS,Bloomington,78107.0,387.0,1.0,49.0,57.0,280.0,1096.0,171.0,851.0,74.0,8.0,2019-12-31
